server_time,timestamp,label,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
2025-05-29 06:01:31.199,97835,rest,0.0215,0.0142,0.9966,-4.5166,-0.4883,-1.4038
2025-05-29 06:01:31.200,97885,rest,0.022,0.0146,0.9985,-4.5776,-0.4883,-1.4648
2025-05-29 06:01:31.400,97935,rest,0.0195,0.0063,1.0034,-4.4556,-0.4272,-1.4648
2025-05-29 06:01:31.401,97985,rest,0.0254,0.0137,0.9941,-4.3335,-0.4272,-1.2817
2025-05-29 06:01:31.402,98035,rest,0.0225,0.0083,0.9966,-4.5166,-0.4883,-1.4648
2025-05-29 06:01:31.403,98085,rest,0.0215,0.0195,0.9951,-4.3945,-0.4883,-1.5259
2025-05-29 06:01:31.601,98135,rest,0.0254,0.0015,0.9941,-4.4556,-0.4883,-1.2817
2025-05-29 06:01:31.603,98185,rest,0.0205,0.0059,0.9971,-4.4556,-0.3662,-1.4038
2025-05-29 06:01:31.604,98235,rest,0.0229,0.0044,1.0005,-4.3945,-0.5493,-1.4038
2025-05-29 06:01:31.797,98285,rest,0.02,0.0181,0.998,-4.4556,-0.4883,-1.5869
2025-05-29 06:01:31.798,98335,rest,0.0239,0.0054,0.9971,-4.3945,-0.4272,-1.3428
